Track ID 	 Topic 	 Lyrics 
37963847	Christmas	I don't need a shiny christmas tree I don't need a gift from you to me I just need to see your face On Christmas Day  I don't need a snowy memory I don't need a kiss to get to sleep I just need to see your face On Christmas Day  You make a smile feel warm You make a house a home So I need to see your face    
273874	Christmas	another year it's christmas we waited all year long until this day little lights are shining and all the problems seem so far away  ooo i see the childrens faces excited for the gifts they will recieve ooo you see the people smiling can you hear the jingle bells  navidad, navidad ooo it should be christmas everyday navidad, navidad ooo it should be christmas everyday     
2711892	Christmas	We wish you a Merry Christmas; We wish you a Merry Christmas; We wish you a Merry Christmas and a Happy New Year.  We wish you a Merry Christmas; We wish you a Merry Christmas; We wish you a Merry Christmas and a Happy New Year.  Good tidings we bring to you and your kin; Good tidings for Christmas and a Happy New Year.  We wish you a Merry Christmas; We wish you a Merry Christmas; We wish you a Merry Christmas and a Happy New Year.    
14912469	Christmas	Hang all the mistletoe I'm gonna get to know you better This Christmas And as we trim the tree How much fun it's gonna be together This Christmas  The fireside is blazing bright We're caroling through the night And this Christmas will be A very special Christmas for me  Hang all the mistletoe I'm gonna get to know you better    
9103035	Christmas	Every body stops And stares at me These two teeth are Gone as you can see I don't know just who To blame for this catastrophe But my one wish on Christmas Eve Is as plain as it can be All I want for Christmas    
43401682	Christmas	Mele Kalikimaka is the thing to say on a bright Hawaiian Christmas Day That's the island greeting that we send to you from the land where palm trees sway Here we know that Christmas will be green and bright The sun will shine by day and all the stars at night Mele Kalikimaka is Hawaii's way to say Merry Christmas to you (Take it girls) Mele Kalikimaka is the thing to say on a bright Hawaiian Christmas Day    
43372012	Christmas	It's Christmas time again, I'm hanging with my friends, The snowfall in that side, Oh how will we survive  Back when I was five, I felt much more alive, With my gifts under the tree, I was fired up, but this year I'm on the naughty list, We're clenching up our fists, Why's everyone so p****d, Oh yeah, This year I'm just gonna sit here, And pucker up my lips under the mistletoe  It's Christmas, Can we miss this year, I'm out of Christmas cheer, Wish I could disappear, This Christmas, Don't want a gift this year, I threw my stocking away, Santa's my dad anyway,    
1453006	Christmas	Mele kalikimaka is the thing to say On a bright Hawaiian Christmas Day That's the island greeting that we send to you From the land where palm trees sway Here we know that Christmas will be green and bright The sun to shine by day and all the stars at night Mele kalikimaka is Hawaii's way To say merry Christmas to you!  Mele kalikimaka is the thing to say On a bright Hawaiian Christmas Day    
38063041	Christmas	Thanks for Christmas, Thank you for the love and happiness that's snowing down, All around.  Thanks for Christmas, Thank you for the winter friendliness that's snowing down, All around the world.  It's nearer, Children's eyes shine clearer now, As they decorate the trees, All across the seven seas.  It's nearer, Yule log fires burn clearer now, In the winter's frosty air, Sing with us and we can share our  Thanks for Christmas,    
25943450	Christmas	Have a holly jolly Christmas It's the best time of the year And I don't know if there'll be snow But have a cup of cheer  Have a holly jolly Christmas And when you walk down the street Say hello to friends you know And everyone you meet  Ho ho the mistletoe    
18808955	Christmas	Christmas Day will soon be here All around the world We'll celebrate in many ways The birth of christ our lord And there's a place in any heart with memories we hold clear There's nowhere in the world I rather be this time of year  Christmas in Canada I'm dreaming of    
678874	Christmas	WE WISH YOU A MERRY CHRISTMAS Traditional, Hank Thompson  We Wish You A Merry Christmas We wish you a merry Christmas, We wish you a merry Christmas, We wish you a merry Christmas, And a happy New Year Good tidings we bring to you and your kin. We wish you a merry Christmas and a happy New Year.  Now bring us some figgy pudding, Now bring us some figgy pudding, Now bring us some figgy pudding, And bring some out here. Good tidings      
68788	Christmas	So this is Christmas And what have you done Another year over And a new one just begun  And so this is Christmas I hope you have fun The near and the dear ones The old and the young  A very merry Christmas And a happy New Year Let's hope it's a good one Without any fear  And so this is Christmas For weak and for strong    
11606946	Christmas	Another Christmas what a time I wish I had somebody to call mine As all the carols were sing together All through the night Falalalalalala All the gifts sitting under the tree They don't really mean That much to me If only this year I could have someone by my side Singing Falalalalalala I hope my Christmas wish comes true Hey Santa do you hear me When underneath the mistletoe I found you It's a miracle A Christmas miracle Oh boy it's Christmas Everybody singing Falalalalala Season for wishing This year I found somebody special And I'm thankin' you for all the joy And making this oh The best Christmas ever Cause I found you Snowflakes floating in the air    
19277564	Christmas	Maybe this Christmas will mean something more Maybe this year love will appear Deeper than ever before  And maybe forgiveness will ask us to call Someone we love, someone we've lost    
12958107	Christmas	It's Christmas time, and there's no need to be afraid At Christmas time, we let in light and we banish shade And in our world of plenty, we can spread a smile of joy Throw your arms around the world at Christmas time  But say a prayer to pray for the other ones At Christmas time, it's hard, but when you're having fun There's a world outside your window And it's a world of dread and fear Where the only water flowing is the bitter sting of tears And the Christmas bells that ring there    
2434583	Christmas	Gotta keep movin' Gotta keep movin' Hellhound on my trail Hellhound on my trail     
175516	Christmas	Northern wind, Chimney smoke, Love and pain, Joy and hope.  These are the days, Of christmas.  Colored lights and mistle toe, Cinnamon and nat king cole, There's a miracle now On 34th street.  At the airport families wait on queue, And they shout as the loved one comes in view. Well the kids are just happy 'cause they're out of school.  How wonderful life is, on christmas.  Sleigh bells and sing-a-longs, The snow falls on the lawn, There's a midnight mass,    
